CMDLINE C:\Users\Isaac\AppData\Local\Programs\Python\Python311\python.exe copy_of_4_double_dqn.py
MEM 14008.757812 1708463602.4688
MEM 13934.753906 1708463602.5691
MEM 13956.136719 1708463602.6695
MEM 13934.753906 1708463602.7698
MEM 13934.753906 1708463602.8703
MEM 14021.132812 1708463602.9706
MEM 13969.214844 1708463603.0711
MEM 13934.753906 1708463603.1717
MEM 14030.757812 1708463603.2724
MEM 13936.703125 1708463603.3730
MEM 14030.757812 1708463603.4733
MEM 13979.195312 1708463603.5742
MEM 14030.757812 1708463603.6749
MEM 13951.882812 1708463603.7756
MEM 13934.753906 1708463603.8761
MEM 14030.757812 1708463603.9768
MEM 14030.757812 1708463604.0776
MEM 13967.390625 1708463604.1783
MEM 13934.753906 1708463604.2791
MEM 14030.757812 1708463604.3799
MEM 13934.753906 1708463604.4806
MEM 14030.757812 1708463604.5811
MEM 13934.753906 1708463604.6818
MEM 14024.769531 1708463604.7822
MEM 14030.769531 1708463604.8828
MEM 13968.066406 1708463604.9832
MEM 13934.765625 1708463605.0837
MEM 13934.765625 1708463605.1842
MEM 14030.769531 1708463605.2847
MEM 14018.625000 1708463605.3854
MEM 14030.773438 1708463605.4857
MEM 14027.363281 1708463605.5861
MEM 14030.773438 1708463605.6866
MEM 14003.539062 1708463605.7873
MEM 13953.734375 1708463605.8876
MEM 13934.769531 1708463605.9879
MEM 13934.769531 1708463606.0885
MEM 14030.773438 1708463606.1888
MEM 13934.769531 1708463606.2891
MEM 14030.773438 1708463606.3896
MEM 13934.769531 1708463606.4901
MEM 14030.773438 1708463606.5904
MEM 13934.769531 1708463606.6909
MEM 14030.773438 1708463606.7913
MEM 14015.339844 1708463606.8919
MEM 13934.769531 1708463606.9923
MEM 13945.480469 1708463607.0930
MEM 13935.234375 1708463607.1935
MEM 13937.496094 1708463607.2940
MEM 13940.121094 1708463607.3944
MEM 13942.003906 1708463607.4951
MEM 13944.253906 1708463607.5956
MEM 13946.128906 1708463607.6961
MEM 13948.378906 1708463607.7966
MEM 13950.253906 1708463607.8970
MEM 13952.878906 1708463607.9976
MEM 13955.128906 1708463608.0981
MEM 13957.542969 1708463608.1986
MEM 13959.417969 1708463608.2991
MEM 13961.292969 1708463608.3996
MEM 13963.917969 1708463608.5000
MEM 13965.792969 1708463608.6007
MEM 13967.667969 1708463608.7012
MEM 13969.917969 1708463608.8017
MEM 13972.335938 1708463608.9021
MEM 13974.589844 1708463609.0027
MEM 13976.843750 1708463609.1033
MEM 13979.093750 1708463609.2039
MEM 13980.984375 1708463609.3042
MEM 13983.234375 1708463609.4048
MEM 13985.109375 1708463609.5050
MEM 13987.656250 1708463609.6052
MEM 13989.382812 1708463609.7056
MEM 13991.632812 1708463609.8058
MEM 13993.132812 1708463609.9063
MEM 13995.398438 1708463610.0068
MEM 13997.257812 1708463610.1072
MEM 13999.507812 1708463610.2077
MEM 14002.132812 1708463610.3078
MEM 14004.171875 1708463610.4083
MEM 14006.421875 1708463610.5089
MEM 14007.921875 1708463610.6091
MEM 14009.796875 1708463610.7095
MEM 14012.046875 1708463610.8099
MEM 14013.921875 1708463610.9104
MEM 14015.796875 1708463611.0108
MEM 14017.671875 1708463611.1114
MEM 14020.070312 1708463611.2120
MEM 14021.945312 1708463611.3125
MEM 14193.128906 1708463611.4128
MEM 13975.171875 1708463611.5134
MEM 14023.402344 1708463611.6139
MEM 14223.824219 1708463611.7144
MEM 14122.484375 1708463611.8150
MEM 14246.242188 1708463611.9157
MEM 14218.425781 1708463612.0160
MEM 14218.425781 1708463612.1165
MEM 14218.425781 1708463612.2170
MEM 14218.425781 1708463612.3175
MEM 13830.324219 1708463612.4184
MEM 13972.433594 1708463612.5190
MEM 14118.375000 1708463612.6196
MEM 14022.371094 1708463612.7204
MEM 14022.371094 1708463612.8211
MEM 14022.371094 1708463612.9213
MEM 14032.375000 1708463613.0217
MEM 14118.375000 1708463613.1221
MEM 14024.375000 1708463613.2225
MEM 14118.375000 1708463613.3227
MEM 14118.375000 1708463613.4235
MEM 14118.375000 1708463613.5242
MEM 14099.960938 1708463613.6248
MEM 14032.617188 1708463613.7253
MEM 14022.371094 1708463613.8259
MEM 14118.375000 1708463613.9262
MEM 14022.371094 1708463614.0266
MEM 14118.375000 1708463614.1270
MEM 14030.960938 1708463614.2274
MEM 14022.371094 1708463614.3278
MEM 14118.375000 1708463614.4284
MEM 14022.371094 1708463614.5287
MEM 14118.375000 1708463614.6291
MEM 14022.371094 1708463614.7299
MEM 14022.371094 1708463614.8307
MEM 14118.375000 1708463614.9313
MEM 14103.511719 1708463615.0319
MEM 14050.839844 1708463615.1322
MEM 14022.371094 1708463615.2328
MEM 14022.371094 1708463615.3335
MEM 14118.375000 1708463615.4337
MEM 14118.375000 1708463615.5341
MEM 14064.375000 1708463615.6348
MEM 14118.375000 1708463615.7352
MEM 14077.738281 1708463615.8359
MEM 14030.609375 1708463615.9363
MEM 14118.375000 1708463616.0369
MEM 14022.371094 1708463616.1372
MEM 14118.375000 1708463616.2378
MEM 14057.531250 1708463616.3382
MEM 14118.375000 1708463616.4387
MEM 14079.816406 1708463616.5391
MEM 14025.972656 1708463616.6396
MEM 14118.375000 1708463616.7399
MEM 14038.812500 1708463616.8404
MEM 14118.375000 1708463616.9410
MEM 13859.472656 1708463617.0413
MEM 13846.378906 1708463617.1419
MEM 13849.015625 1708463617.2422
MEM 13851.265625 1708463617.3427
MEM 13853.515625 1708463617.4431
MEM 13855.765625 1708463617.5437
MEM 13857.648438 1708463617.6440
MEM 13860.039062 1708463617.7446
MEM 13861.914062 1708463617.8451
MEM 13864.164062 1708463617.9456
MEM 13866.414062 1708463618.0461
MEM 13868.664062 1708463618.1467
MEM 13870.914062 1708463618.2472
MEM 13872.789062 1708463618.3474
MEM 13875.203125 1708463618.4478
MEM 13877.453125 1708463618.5481
MEM 13879.328125 1708463618.6486
MEM 13881.578125 1708463618.7493
MEM 13883.828125 1708463618.8500
MEM 13885.703125 1708463618.9501
MEM 13887.953125 1708463619.0506
MEM 13889.976562 1708463619.1509
MEM 13892.226562 1708463619.2515
MEM 13894.476562 1708463619.3519
MEM 13896.351562 1708463619.4524
MEM 13898.601562 1708463619.5528
MEM 13900.480469 1708463619.6530
MEM 13902.730469 1708463619.7535
MEM 13904.707031 1708463619.8538
MEM 13907.019531 1708463619.9542
MEM 13909.269531 1708463620.0547
MEM 13911.519531 1708463620.1550
MEM 13913.769531 1708463620.2555
MEM 13915.644531 1708463620.3560
MEM 13917.523438 1708463620.4566
MEM 13919.402344 1708463620.5570
MEM 13921.425781 1708463620.6577
MEM 13923.675781 1708463620.7582
MEM 13924.808594 1708463620.8587
MEM 14005.882812 1708463620.9590
MEM 14101.882812 1708463621.0592
MEM 14240.816406 1708463621.1597
MEM 14200.914062 1708463621.2601
MEM 14342.812500 1708463621.3605
MEM 14296.910156 1708463621.4608
MEM 14296.910156 1708463621.5612
MEM 14296.910156 1708463621.6617
MEM 14296.910156 1708463621.7624
MEM 13908.808594 1708463621.8628
MEM 14061.671875 1708463621.9634
MEM 14130.824219 1708463622.0639
MEM 14100.820312 1708463622.1644
MEM 14138.324219 1708463622.2649
MEM 14100.820312 1708463622.3652
MEM 14100.820312 1708463622.4655
MEM 14196.824219 1708463622.5660
MEM 14160.343750 1708463622.6667
MEM 14100.820312 1708463622.7675
MEM 14196.824219 1708463622.8683
MEM 14100.820312 1708463622.9687
MEM 14196.824219 1708463623.0694
MEM 14132.738281 1708463623.1697
MEM 14196.824219 1708463623.2703
MEM 14135.726562 1708463623.3709
MEM 14100.820312 1708463623.4712
MEM 14100.820312 1708463623.5720
MEM 14196.824219 1708463623.6724
MEM 14100.820312 1708463623.7728
MEM 14196.824219 1708463623.8730
MEM 14100.820312 1708463623.9734
MEM 14196.824219 1708463624.0737
MEM 14100.820312 1708463624.1741
MEM 14196.824219 1708463624.2747
MEM 14100.820312 1708463624.3752
MEM 14100.820312 1708463624.4755
MEM 14196.824219 1708463624.5761
MEM 14186.222656 1708463624.6767
MEM 14128.031250 1708463624.7771
MEM 14196.824219 1708463624.8773
MEM 14136.359375 1708463624.9782
MEM 14100.820312 1708463625.0785
MEM 14100.820312 1708463625.1792
MEM 14180.824219 1708463625.2799
MEM 14196.824219 1708463625.3803
MEM 14156.699219 1708463625.4811
MEM 14118.281250 1708463625.5818
MEM 14196.824219 1708463625.6825
MEM 14128.523438 1708463625.7833
MEM 14100.820312 1708463625.8842
MEM 14196.824219 1708463625.9848
MEM 14116.566406 1708463626.0855
MEM 14196.824219 1708463626.1858
MEM 14147.855469 1708463626.2864
MEM 14196.824219 1708463626.3867
MEM 13937.921875 1708463626.4874
MEM 13924.875000 1708463626.5877
MEM 13927.464844 1708463626.6882
MEM 13929.714844 1708463626.7889
MEM 13931.964844 1708463626.8894
MEM 13934.214844 1708463626.9899
MEM 13936.613281 1708463627.0902
MEM 13938.863281 1708463627.1909
MEM 13940.363281 1708463627.2913
MEM 13942.613281 1708463627.3918
MEM 13944.863281 1708463627.4921
MEM 13947.113281 1708463627.5923
MEM 13948.988281 1708463627.6928
MEM 13951.339844 1708463627.7933
MEM 13953.277344 1708463627.8939
MEM 13955.527344 1708463627.9943
MEM 13958.152344 1708463628.0948
MEM 13960.402344 1708463628.1952
MEM 13962.277344 1708463628.2953
MEM 13964.527344 1708463628.3958
MEM 13966.878906 1708463628.4960
MEM 13969.183594 1708463628.5966
MEM 13971.058594 1708463628.6969
MEM 13973.308594 1708463628.7971
MEM 13975.566406 1708463628.8976
MEM 13977.441406 1708463628.9980
MEM 13979.316406 1708463629.0987
MEM 13981.566406 1708463629.1992
MEM 13983.605469 1708463629.2995
MEM 13985.855469 1708463629.4000
MEM 13987.730469 1708463629.5007
MEM 13990.355469 1708463629.6011
MEM 13992.609375 1708463629.7016
MEM 13994.863281 1708463629.8020
MEM 13997.113281 1708463629.9026
MEM 14012.394531 1708463630.0033
MEM 14239.722656 1708463630.1040
MEM 14325.648438 1708463630.2042
MEM 14197.609375 1708463630.3046
MEM 14561.621094 1708463630.4048
MEM 14488.234375 1708463630.5055
MEM 14369.214844 1708463630.6058
MEM 14369.214844 1708463630.7061
MEM 14369.214844 1708463630.8064
MEM 13981.113281 1708463630.9069
MEM 14022.398438 1708463631.0071
MEM 14222.113281 1708463631.1077
MEM 14173.132812 1708463631.2083
MEM 14173.132812 1708463631.3087
MEM 14266.683594 1708463631.4090
MEM 14173.132812 1708463631.5093
MEM 14173.132812 1708463631.6096
MEM 14255.136719 1708463631.7099
MEM 14173.132812 1708463631.8102
MEM 14234.261719 1708463631.9108
MEM 14229.160156 1708463632.0112
MEM 14269.136719 1708463632.1119
MEM 14259.316406 1708463632.2123
MEM 14269.136719 1708463632.3129
MEM 14269.136719 1708463632.4136
MEM 14269.136719 1708463632.5143
MEM 14263.589844 1708463632.6149
MEM 14206.078125 1708463632.7154
MEM 14173.132812 1708463632.8159
MEM 14269.136719 1708463632.9165
MEM 14173.132812 1708463633.0169
MEM 14269.136719 1708463633.1173
MEM 14192.457031 1708463633.2177
MEM 14269.136719 1708463633.3183
MEM 14231.722656 1708463633.4188
MEM 14269.136719 1708463633.5193
MEM 14247.535156 1708463633.6197
MEM 14269.136719 1708463633.7203
MEM 14240.851562 1708463633.8208
MEM 14269.136719 1708463633.9213
MEM 14248.644531 1708463634.0216
MEM 14269.136719 1708463634.1219
MEM 14258.972656 1708463634.2226
MEM 14269.136719 1708463634.3231
MEM 14261.343750 1708463634.4237
MEM 14269.136719 1708463634.5241
MEM 14247.632812 1708463634.6245
MEM 14191.136719 1708463634.7249
MEM 14173.132812 1708463634.8257
MEM 14269.136719 1708463634.9259
MEM 14242.871094 1708463635.0264
MEM 14200.500000 1708463635.1269
MEM 14173.132812 1708463635.2274
MEM 14269.136719 1708463635.3278
MEM 14173.132812 1708463635.4282
MEM 14173.132812 1708463635.5286
MEM 14186.242188 1708463635.6290
MEM 14183.792969 1708463635.7293
MEM 14175.125000 1708463635.8297
MEM 14177.375000 1708463635.9301
MEM 14179.625000 1708463636.0307
MEM 14181.875000 1708463636.1312
MEM 14184.265625 1708463636.2316
MEM 14186.515625 1708463636.3320
MEM 14188.390625 1708463636.4323
MEM 14190.273438 1708463636.5325
MEM 14192.523438 1708463636.6331
MEM 14194.398438 1708463636.7337
MEM 14196.273438 1708463636.8339
MEM 14198.523438 1708463636.9343
MEM 14200.398438 1708463637.0349
MEM 14202.273438 1708463637.1355
MEM 14204.148438 1708463637.2359
MEM 14206.562500 1708463637.3363
MEM 14208.445312 1708463637.4368
MEM 14210.695312 1708463637.5374
MEM 14212.570312 1708463637.6377
MEM 14214.824219 1708463637.7379
MEM 14217.449219 1708463637.8386
MEM 14219.324219 1708463637.9390
MEM 14221.722656 1708463638.0394
MEM 14224.347656 1708463638.1397
MEM 14226.597656 1708463638.2402
MEM 14228.480469 1708463638.3406
MEM 14230.730469 1708463638.4412
MEM 14233.355469 1708463638.5416
MEM 14101.359375 1708463638.6420
MEM 14185.273438 1708463638.7423
MEM 14266.835938 1708463638.8426
MEM 14373.371094 1708463638.9433
MEM 14502.796875 1708463639.0435
MEM 14786.800781 1708463639.1439
MEM 14429.449219 1708463639.2445
MEM 14429.449219 1708463639.3451
MEM 14429.449219 1708463639.4456
MEM 14229.406250 1708463639.5463
MEM 14041.347656 1708463639.6469
MEM 14241.597656 1708463639.7472
MEM 14233.363281 1708463639.8479
MEM 14233.363281 1708463639.9482
MEM 14329.367188 1708463640.0486
MEM 14233.363281 1708463640.1490
MEM 14234.347656 1708463640.2495
MEM 14233.363281 1708463640.3501
MEM 14329.367188 1708463640.4505
MEM 14285.703125 1708463640.5513
MEM 14329.367188 1708463640.6519
MEM 14329.367188 1708463640.7526
MEM 14273.367188 1708463640.8533
MEM 14329.367188 1708463640.9535
MEM 14233.363281 1708463641.0542
MEM 14329.367188 1708463641.1547
MEM 14233.363281 1708463641.2552
MEM 14233.363281 1708463641.3559
MEM 14329.367188 1708463641.4562
MEM 14233.363281 1708463641.5567
MEM 14329.367188 1708463641.6571
MEM 14233.363281 1708463641.7574
MEM 14329.367188 1708463641.8580
MEM 14233.363281 1708463641.9588
MEM 14233.363281 1708463642.0593
MEM 14329.367188 1708463642.1598
MEM 14233.363281 1708463642.2606
MEM 14329.367188 1708463642.3613
MEM 14329.355469 1708463642.4617
MEM 14329.367188 1708463642.5622
MEM 14302.937500 1708463642.6627
MEM 14248.121094 1708463642.7634
MEM 14329.367188 1708463642.8638
MEM 14238.136719 1708463642.9644
MEM 14233.363281 1708463643.0649
MEM 14329.367188 1708463643.1651
MEM 14233.363281 1708463643.2654
MEM 14257.371094 1708463643.3656
MEM 14329.371094 1708463643.4662
MEM 14265.289062 1708463643.5668
MEM 14233.367188 1708463643.6673
MEM 14233.367188 1708463643.7682
MEM 14329.371094 1708463643.8688
MEM 14233.367188 1708463643.9694
MEM 14233.367188 1708463644.0698
MEM 14233.375000 1708463644.1702
MEM 14235.746094 1708463644.2707
MEM 14237.996094 1708463644.3714
MEM 14239.871094 1708463644.4717
MEM 14241.746094 1708463644.5721
MEM 14243.996094 1708463644.6723
MEM 14246.246094 1708463644.7725
MEM 14248.121094 1708463644.8730
MEM 14250.746094 1708463644.9735
MEM 14252.785156 1708463645.0740
MEM 14255.035156 1708463645.1745
MEM 14256.910156 1708463645.2750
MEM 14258.785156 1708463645.3756
MEM 14261.039062 1708463645.4761
MEM 14262.914062 1708463645.5765
MEM 14265.164062 1708463645.6769
MEM 14267.562500 1708463645.7775
MEM 14269.820312 1708463645.8781
MEM 14271.695312 1708463645.9787
MEM 14274.320312 1708463646.0791
MEM 14276.578125 1708463646.1797
MEM 14278.453125 1708463646.2801
MEM 14280.703125 1708463646.3805
MEM 14283.500000 1708463646.4810
MEM 14285.367188 1708463646.5815
MEM 14287.617188 1708463646.6821
MEM 14289.875000 1708463646.7825
MEM 14291.742188 1708463646.8827
MEM 14293.996094 1708463646.9830
MEM 14296.246094 1708463647.0836
MEM 14298.644531 1708463647.1838
MEM 14299.769531 1708463647.2841
MEM 14186.855469 1708463647.3847
MEM 14441.218750 1708463647.4851
MEM 14493.335938 1708463647.5854
MEM 14356.484375 1708463647.6856
MEM 14645.960938 1708463647.7861
MEM 14862.597656 1708463647.8866
MEM 14495.863281 1708463647.9872
MEM 14495.863281 1708463648.0875
MEM 14495.863281 1708463648.1879
MEM 14241.214844 1708463648.2885
MEM 14107.761719 1708463648.3889
MEM 14303.984375 1708463648.4896
MEM 14299.781250 1708463648.5902
MEM 14299.781250 1708463648.6909
MEM 14351.910156 1708463648.7912
MEM 14299.781250 1708463648.8914
MEM 14299.781250 1708463648.9918
MEM 14375.785156 1708463649.0922
MEM 14299.781250 1708463649.1925
MEM 14368.484375 1708463649.2928
MEM 14347.921875 1708463649.3932
MEM 14395.785156 1708463649.4936
MEM 14366.746094 1708463649.5944
MEM 14322.734375 1708463649.6947
MEM 14299.781250 1708463649.7953
MEM 14395.785156 1708463649.8958
MEM 14299.781250 1708463649.9962
MEM 14395.785156 1708463650.0968
MEM 14299.781250 1708463650.1975
MEM 14395.785156 1708463650.2978
MEM 14342.152344 1708463650.3983
MEM 14307.292969 1708463650.4988
MEM 14299.781250 1708463650.5995
MEM 14299.781250 1708463650.7002
MEM 14395.785156 1708463650.8005
MEM 14299.781250 1708463650.9009
MEM 14395.785156 1708463651.0014
MEM 14299.781250 1708463651.1021
MEM 14365.785156 1708463651.2025
MEM 14395.785156 1708463651.3031
MEM 14376.531250 1708463651.4037
MEM 14339.320312 1708463651.5043
MEM 14395.785156 1708463651.6047
MEM 14320.410156 1708463651.7056
MEM 14299.785156 1708463651.8061
MEM 14299.785156 1708463651.9068
MEM 14395.789062 1708463652.0071
MEM 14381.304688 1708463652.1076
MEM 14332.066406 1708463652.2082
MEM 14299.785156 1708463652.3086
MEM 14299.785156 1708463652.4092
MEM 14395.789062 1708463652.5097
MEM 14395.789062 1708463652.6100
MEM 14352.820312 1708463652.7106
MEM 14299.785156 1708463652.8114
MEM 14395.789062 1708463652.9119
MEM 14372.796875 1708463653.0124
MEM 14225.785156 1708463653.1130
MEM 14134.488281 1708463653.2132
MEM 14123.781250 1708463653.3136
MEM 14126.421875 1708463653.4140
MEM 14128.296875 1708463653.5142
MEM 14130.546875 1708463653.6147
MEM 14132.421875 1708463653.7153
MEM 14134.671875 1708463653.8155
MEM 14136.546875 1708463653.9159
MEM 14138.570312 1708463654.0162
MEM 14140.820312 1708463654.1165
MEM 14142.695312 1708463654.2172
MEM 14144.570312 1708463654.3174
MEM 14146.820312 1708463654.4177
MEM 14148.695312 1708463654.5184
MEM 14150.945312 1708463654.6190
MEM 14152.828125 1708463654.7191
MEM 14154.859375 1708463654.8194
MEM 14157.511719 1708463654.9197
MEM 14159.371094 1708463655.0199
MEM 14161.246094 1708463655.1205
MEM 14163.121094 1708463655.2211
MEM 14165.375000 1708463655.3217
MEM 14166.875000 1708463655.4219
MEM 14169.273438 1708463655.5222
MEM 14171.148438 1708463655.6227
MEM 14173.398438 1708463655.7229
MEM 14174.898438 1708463655.8233
MEM 14177.148438 1708463655.9236
MEM 14179.398438 1708463656.0240
MEM 14181.277344 1708463656.1243
MEM 14183.527344 1708463656.2245
MEM 14185.566406 1708463656.3247
MEM 14187.816406 1708463656.4250
MEM 14189.691406 1708463656.5257
MEM 14191.566406 1708463656.6263
MEM 14193.441406 1708463656.7267
MEM 14195.691406 1708463656.8272
MEM 14197.566406 1708463656.9278
MEM 14199.449219 1708463657.0285
MEM 14201.839844 1708463657.1289
MEM 14203.714844 1708463657.2292
MEM 14205.964844 1708463657.3297
MEM 14207.464844 1708463657.4299
MEM 14209.714844 1708463657.5306
MEM 14211.964844 1708463657.6308
MEM 14213.843750 1708463657.7312
MEM 14216.257812 1708463657.8316
MEM 14217.757812 1708463657.9320
MEM 14219.632812 1708463658.0323
MEM 14221.890625 1708463658.1325
MEM 14223.390625 1708463658.2328
MEM 14226.023438 1708463658.3332
MEM 14227.523438 1708463658.4336
MEM 14229.398438 1708463658.5339
MEM 14231.425781 1708463658.6342
MEM 14233.675781 1708463658.7345
MEM 14235.550781 1708463658.8348
MEM 14237.425781 1708463658.9352
MEM 14239.304688 1708463659.0356
MEM 14240.429688 1708463659.1359
MEM 14242.304688 1708463659.2361
MEM 14244.554688 1708463659.3365
MEM 14245.683594 1708463659.4367
MEM 14247.722656 1708463659.5371
MEM 14249.601562 1708463659.6377
MEM 14251.484375 1708463659.7380
MEM 14252.976562 1708463659.8383
MEM 14254.480469 1708463659.9387
MEM 14256.730469 1708463660.0391
MEM 14258.917969 1708463660.1398
MEM 14259.738281 1708463660.2402
MEM 14261.644531 1708463660.3407
MEM 14262.929688 1708463660.4410
MEM 14264.804688 1708463660.5412
MEM 14265.929688 1708463660.6417
MEM 14267.503906 1708463660.7423
MEM 14269.320312 1708463660.8424
MEM 14270.820312 1708463660.9431
MEM 14272.695312 1708463661.0436
MEM 14274.570312 1708463661.1440
MEM 14276.070312 1708463661.2444
MEM 14278.488281 1708463661.3449
MEM 14279.992188 1708463661.4451
MEM 14281.492188 1708463661.5457
MEM 14283.367188 1708463661.6460
